market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
MAG-7 | Foresight (Battle-Scarred),USD,0.08,1.99,0.12,0.09,206,skinport
MAG-7 | Foresight (Factory New),USD,0.59,29.32,2.77,2.25,114,skinport
MAG-7 | Foresight (Field-Tested),USD,0.08,4.1,0.18,0.11,1282,skinport
MAG-7 | Foresight (Minimal Wear),USD,0.2,7.04,0.66,0.68,488,skinport
MAG-7 | Foresight (Well-Worn),USD,0.09,0.2,0.11,0.09,67,skinport
MAG-7 | Hard Water (Factory New),USD,14.09,30.03,17.07,14.52,12,skinport
MAG-7 | Hard Water (Field-Tested),USD,7.17,10.81,9.8,10.2,6,skinport
MAG-7 | Hard Water (Minimal Wear),USD,8.94,20.72,15.4,15.96,4,skinport
MAG-7 | Hazard (Battle-Scarred),USD,23.47,24.68,23.87,23.47,3,skinport
MAG-7 | Hazard (Field-Tested),USD,20.24,43.86,29.09,28.88,12,skinport
MAG-7 | Hazard (Minimal Wear),USD,38.87,58.53,50.38,54.98,8,skinport
MAG-7 | Hazard (Well-Worn),USD,86.25,97.27,91.75,91.75,4,skinport
MAG-7 | Heat (Battle-Scarred),USD,1.22,7.37,1.7,1.36,34,skinport
MAG-7 | Heat (Factory New),USD,28.16,181.88,67.5,52.16,10,skinport
MAG-7 | Heat (Field-Tested),USD,1.6,17.79,2.79,2.02,41,skinport
MAG-7 | Heat (Minimal Wear),USD,6.85,127.9,28.64,25.83,14,skinport
MAG-7 | Heat (Well-Worn),USD,1.08,66.77,3.19,1.36,69,skinport
MAG-7 | Heaven Guard (Factory New),USD,1.26,18.78,5.88,3.33,27,skinport
MAG-7 | Heaven Guard (Field-Tested),USD,0.53,25.82,1.43,0.59,86,skinport
MAG-7 | Heaven Guard (Minimal Wear),USD,0.56,30.51,2.23,0.73,75,skinport
MAG-7 | Heaven Guard (Well-Worn),USD,1.02,23.47,4.35,1.72,8,skinport
MAG-7 | Insomnia (Battle-Scarred),USD,0.08,5.21,0.22,0.09,340,skinport
MAG-7 | Insomnia (Factory New),USD,1.47,46.93,6.74,3.49,58,skinport
MAG-7 | Insomnia (Field-Tested),USD,0.08,5.25,0.34,0.13,756,skinport
MAG-7 | Insomnia (Minimal Wear),USD,0.21,2.39,0.63,0.7,477,skinport
MAG-7 | Insomnia (Well-Worn),USD,0.08,5.63,0.15,0.09,483,skinport
MAG-7 | Irradiated Alert (Battle-Scarred),USD,3.05,3.52,3.4,3.52,4,skinport
MAG-7 | Irradiated Alert (Field-Tested),USD,3.47,159.58,27.19,9.38,8,skinport
MAG-7 | Irradiated Alert (Minimal Wear),USD,6.78,13.64,10.21,10.21,2,skinport
MAG-7 | Irradiated Alert (Well-Worn),USD,9.38,33.21,21.3,21.3,2,skinport
MAG-7 | Justice (Battle-Scarred),USD,5.05,62.28,8.17,5.71,32,skinport
MAG-7 | Justice (Factory New),USD,191.62,191.62,191.62,191.62,7,skinport
MAG-7 | Justice (Field-Tested),USD,5.8,326.82,9.69,6.36,131,skinport
MAG-7 | Justice (Minimal Wear),USD,8.75,168.36,17.64,10.69,26,skinport
MAG-7 | Justice (Well-Worn),USD,5.68,11.72,6.97,6.08,7,skinport
MAG-7 | MAGnitude (Battle-Scarred),USD,0.09,0.79,0.32,0.11,7,skinport
MAG-7 | MAGnitude (Factory New),USD,1.54,6.36,3.59,2.72,12,skinport
MAG-7 | MAGnitude (Field-Tested),USD,0.15,2.99,0.33,0.2,44,skinport
MAG-7 | MAGnitude (Minimal Wear),USD,0.34,17.02,1.14,0.39,35,skinport
MAG-7 | MAGnitude (Well-Worn),USD,0.11,1.11,0.25,0.14,40,skinport
MAG-7 | Memento (Factory New),USD,8.19,141.95,48.92,11.73,5,skinport
MAG-7 | Memento (Minimal Wear),USD,3.38,8.26,6.08,6.09,11,skinport
MAG-7 | Metallic DDPAT (Factory New),USD,0.23,40.48,1.38,1.15,2336,skinport
MAG-7 | Metallic DDPAT (Minimal Wear),USD,0.14,5.9,1.14,0.73,11,skinport
MAG-7 | Monster Call (Battle-Scarred),USD,0.52,21.3,0.79,0.56,172,skinport
MAG-7 | Monster Call (Factory New),USD,7.46,70.98,13.95,9.38,27,skinport
MAG-7 | Monster Call (Field-Tested),USD,0.54,12.32,0.88,0.67,629,skinport
MAG-7 | Monster Call (Minimal Wear),USD,1.24,45.77,6.74,1.77,36,skinport
MAG-7 | Monster Call (Well-Worn),USD,0.52,1.98,0.67,0.57,258,skinport
MAG-7 | Navy Sheen (Battle-Scarred),USD,0.41,1.54,0.65,0.46,7,skinport
MAG-7 | Navy Sheen (Factory New),USD,1.87,37.49,7.12,4.25,162,skinport
MAG-7 | Navy Sheen (Field-Tested),USD,0.5,15.2,1.16,0.53,134,skinport
MAG-7 | Navy Sheen (Minimal Wear),USD,0.92,20.54,5.64,2.35,210,skinport
MAG-7 | Navy Sheen (Well-Worn),USD,0.47,0.68,0.54,0.54,8,skinport
MAG-7 | Petroglyph (Factory New),USD,4.71,7.97,6.32,6.36,8,skinport
MAG-7 | Petroglyph (Field-Tested),USD,1.02,3.52,1.64,1.31,64,skinport
MAG-7 | Petroglyph (Minimal Wear),USD,1.17,52.15,2.75,1.54,62,skinport
MAG-7 | Petroglyph (Well-Worn),USD,1.13,6.38,1.87,1.34,10,skinport
MAG-7 | Popdog (Battle-Scarred),USD,0.25,2.35,0.56,0.36,17,skinport
MAG-7 | Popdog (Factory New),USD,14.67,49.22,21.7,14.67,7,skinport
MAG-7 | Popdog (Field-Tested),USD,0.45,13.49,1.02,0.59,71,skinport
MAG-7 | Popdog (Minimal Wear),USD,0.36,1.36,0.53,0.48,23,skinport
MAG-7 | Popdog (Well-Worn),USD,0.48,1.54,1.01,1.1,7,skinport
MAG-7 | Praetorian (Factory New),USD,14.41,102.42,28.68,24.65,12,skinport
MAG-7 | Praetorian (Field-Tested),USD,1.76,123.21,6.06,2.9,42,skinport
MAG-7 | Praetorian (Minimal Wear),USD,2.58,80.02,10.75,3.94,28,skinport
MAG-7 | Praetorian (Well-Worn),USD,2.3,56.78,9.86,2.98,8,skinport
MAG-7 | Prism Terrace (Factory New),USD,158.75,158.75,158.75,158.75,1,skinport
MAG-7 | Prism Terrace (Field-Tested),USD,117.35,117.35,117.35,117.35,1,skinport
MAG-7 | Prism Terrace (Minimal Wear),USD,58.24,117.35,87.8,87.8,2,skinport
MAG-7 | Resupply (Battle-Scarred),USD,0.09,1.72,0.11,0.09,289,skinport
MAG-7 | Resupply (Factory New),USD,1.7,16.97,3.5,2.8,43,skinport
MAG-7 | Resupply (Field-Tested),USD,0.09,2.62,0.2,0.12,255,skinport
MAG-7 | Resupply (Minimal Wear),USD,0.25,4.06,0.32,0.26,124,skinport
MAG-7 | Resupply (Well-Worn),USD,0.09,4.69,0.15,0.09,344,skinport
MAG-7 | Rust Coat (Battle-Scarred),USD,0.02,4.72,0.13,0.04,1552,skinport
MAG-7 | Rust Coat (Factory New),USD,1.16,10.56,2.58,2.29,50,skinport
MAG-7 | Rust Coat (Field-Tested),USD,0.02,4.39,0.05,0.04,4426,skinport
MAG-7 | Rust Coat (Minimal Wear),USD,0.02,4.07,0.59,0.04,948,skinport
MAG-7 | Rust Coat (Well-Worn),USD,0.02,4.1,0.05,0.04,3304,skinport
MAG-7 | Sand Dune (Battle-Scarred),USD,1.97,32.15,8.41,2.63,7,skinport
MAG-7 | Sand Dune (Factory New),USD,117.33,117.33,117.33,117.33,1,skinport
MAG-7 | Sand Dune (Field-Tested),USD,7.98,21.4,10.24,9.38,9,skinport
MAG-7 | Sand Dune (Minimal Wear),USD,10.88,35.19,23.48,25.28,10,skinport
MAG-7 | Seabird (Battle-Scarred),USD,2.63,5.87,3.73,3.51,13,skinport
MAG-7 | Seabird (Factory New),USD,14.88,516.47,52.9,24.55,17,skinport
MAG-7 | Seabird (Field-Tested),USD,4.45,58.67,10.55,5.36,13,skinport
MAG-7 | Seabird (Minimal Wear),USD,6.79,126.15,51.2,29.85,16,skinport
MAG-7 | Seabird (Well-Worn),USD,2.77,4.44,4.21,4.27,37,skinport
MAG-7 | Silver (Factory New),USD,24.68,152.6,38.5,29.32,33,skinport
MAG-7 | Sonar (Field-Tested),USD,0.53,4.1,1.22,0.77,93,skinport
MAG-7 | Sonar (Minimal Wear),USD,0.57,11.73,1.36,0.75,46,skinport
MAG-7 | Sonar (Well-Worn),USD,0.43,4.1,0.95,0.69,12,skinport
MAG-7 | Storm (Battle-Scarred),USD,0.59,2.35,1.1,1.03,8,skinport
MAG-7 | Storm (Field-Tested),USD,1.24,11.95,3.05,1.56,14,skinport
MAG-7 | Storm (Minimal Wear),USD,2.09,3.81,3.16,3.41,7,skinport
MAG-7 | Storm (Well-Worn),USD,1.4,2.87,1.94,1.42,5,skinport
MAG-7 | SWAG-7 (Battle-Scarred),USD,0.56,0.86,0.63,0.6,25,skinport
MAG-7 | SWAG-7 (Factory New),USD,6.84,74.63,25.51,19.89,10,skinport
MAG-7 | SWAG-7 (Field-Tested),USD,0.6,2.72,0.9,0.67,111,skinport
MAG-7 | SWAG-7 (Minimal Wear),USD,1.76,28.73,12.31,5.41,13,skinport
MAG-7 | SWAG-7 (Well-Worn),USD,0.55,3.9,0.75,0.6,36,skinport
MAG-7 | Wildwood (Battle-Scarred),USD,0.08,5.87,0.33,0.31,189,skinport
MAG-7 | Wildwood (Factory New),USD,0.39,23.05,2.28,1.02,170,skinport
MAG-7 | Wildwood (Field-Tested),USD,0.09,7.63,0.49,0.18,679,skinport
MAG-7 | Wildwood (Minimal Wear),USD,0.11,11.27,1.28,0.82,412,skinport
MAG-7 | Wildwood (Well-Worn),USD,0.09,1.31,0.23,0.2,125,skinport
Markus Delrow | FBI HRT,USD,11.73,102.42,23.63,19.36,193,skinport
Maximus | Sabre,USD,10.95,388.32,36.04,22.27,154,skinport
'Medium Rare' Crasswater | Guerrilla Warfare,USD,43.42,160.65,90.69,72.26,57,skinport
Michael Syfers  | FBI Sniper,USD,17.23,516.47,44.35,36.74,398,skinport
Militia Pin,USD,4.64,15.36,7.99,6.45,22,skinport
Mirage Pin,USD,11.75,78.63,16.36,12.9,31,skinport
MLG Columbus 2016 Cache Souvenir Package,USD,70.9,70.9,70.9,70.9,1,skinport
MLG Columbus 2016 Challengers (Holo-Foil),USD,49.78,218.16,67.91,56.21,56,skinport
MLG Columbus 2016 Cobblestone Souvenir Package,USD,1249.74,1760.2,1551.79,1645.44,3,skinport
MLG Columbus 2016 Dust II Souvenir Package,USD,105.38,105.38,105.38,105.38,1,skinport
MLG Columbus 2016 Inferno Souvenir Package,USD,46.94,65.44,55.62,54.5,3,skinport
MLG Columbus 2016 Legends (Holo-Foil),USD,45.77,180.35,60.09,58.67,110,skinport
MLG Columbus 2016 Overpass Souvenir Package,USD,117.26,117.26,117.26,117.26,1,skinport
MLG Columbus 2016 Train Souvenir Package,USD,371.51,371.51,371.51,371.51,1,skinport
★ Moto Gloves | 3rd Commando Company (Battle-Scarred),USD,56.91,204.52,126.76,98.2,14,skinport
★ Moto Gloves | 3rd Commando Company (Field-Tested),USD,56.9,234.69,107.3,79.74,50,skinport
★ Moto Gloves | 3rd Commando Company (Minimal Wear),USD,208.88,374.97,276.64,253.15,11,skinport
★ Moto Gloves | 3rd Commando Company (Well-Worn),USD,59.93,123.2,77.44,78.66,24,skinport
★ Moto Gloves | Blood Pressure (Battle-Scarred),USD,129.28,173.24,151.12,148.42,8,skinport
★ Moto Gloves | Blood Pressure (Field-Tested),USD,171.35,354.89,218.21,211.22,54,skinport
★ Moto Gloves | Blood Pressure (Minimal Wear),USD,516.02,762.75,591.73,583.88,6,skinport
★ Moto Gloves | Blood Pressure (Well-Worn),USD,150.44,269.89,187.92,169.07,15,skinport
★ Moto Gloves | Boom! (Battle-Scarred),USD,674.94,674.94,674.94,674.94,2,skinport
★ Moto Gloves | Boom! (Field-Tested),USD,892.85,1450.54,1094.51,1036.26,11,skinport
★ Moto Gloves | Boom! (Minimal Wear),USD,1096.19,1306.9,1220.86,1290.81,5,skinport
★ Moto Gloves | Boom! (Well-Worn),USD,599.95,1124.89,862.43,862.43,2,skinport
★ Moto Gloves | Cool Mint (Battle-Scarred),USD,234.69,357.26,295.98,295.98,2,skinport
★ Moto Gloves | Cool Mint (Field-Tested),USD,1877.54,2304.32,2051.64,1971.21,7,skinport
★ Moto Gloves | Cool Mint (Minimal Wear),USD,3277.26,3277.26,3277.26,3277.26,1,skinport
★ Moto Gloves | Cool Mint (Well-Worn),USD,510.64,681.75,596.2,596.2,2,skinport
★ Moto Gloves | Eclipse (Battle-Scarred),USD,170.15,562.44,370.86,375.43,4,skinport
★ Moto Gloves | Eclipse (Field-Tested),USD,522.19,1173.46,693.87,627.89,7,skinport
★ Moto Gloves | Eclipse (Minimal Wear),USD,1142.1,2812.23,1633.7,1290.24,4,skinport
★ Moto Gloves | Eclipse (Well-Worn),USD,187.75,899.92,556.16,568.48,4,skinport
★ Moto Gloves | Finish Line (Battle-Scarred),USD,93.55,152.54,123.68,135.29,11,skinport
★ Moto Gloves | Finish Line (Field-Tested),USD,131.04,352.03,206.19,205.37,32,skinport
★ Moto Gloves | Finish Line (Minimal Wear),USD,373.81,674.94,507.3,501.42,10,skinport
★ Moto Gloves | Finish Line (Well-Worn),USD,117.42,234.69,144.23,136.34,8,skinport
★ Moto Gloves | Polygon (Battle-Scarred),USD,120.05,207.23,149.85,149.98,18,skinport
★ Moto Gloves | Polygon (Field-Tested),USD,152.91,352.04,206.54,197.71,84,skinport
★ Moto Gloves | Polygon (Minimal Wear),USD,275.93,822.42,366.26,324.78,28,skinport
★ Moto Gloves | Polygon (Well-Worn),USD,129.08,268.55,175.46,163.62,11,skinport
★ Moto Gloves | POW! (Battle-Scarred),USD,78.07,269.9,131.02,103.75,8,skinport
★ Moto Gloves | POW! (Factory New),USD,801.45,801.45,801.45,801.45,1,skinport
★ Moto Gloves | POW! (Field-Tested),USD,126.46,450.62,190.02,182.5,52,skinport
★ Moto Gloves | POW! (Minimal Wear),USD,311.1,634.84,417.15,381.34,10,skinport
★ Moto Gloves | POW! (Well-Worn),USD,112.96,284.98,136.61,117.33,10,skinport
★ Moto Gloves | Smoke Out (Battle-Scarred),USD,114.45,156.46,135.41,129.71,10,skinport
★ Moto Gloves | Smoke Out (Factory New),USD,1056.12,1076.27,1067.88,1071.26,3,skinport
★ Moto Gloves | Smoke Out (Field-Tested),USD,152.55,276.16,188.26,175.86,52,skinport
★ Moto Gloves | Smoke Out (Minimal Wear),USD,418.72,781.53,554.15,528.12,13,skinport
★ Moto Gloves | Smoke Out (Well-Worn),USD,146.68,176.18,156.58,151.91,8,skinport
★ Moto Gloves | Spearmint (Battle-Scarred),USD,479.06,964.59,788.46,921.73,3,skinport
★ Moto Gloves | Spearmint (Field-Tested),USD,3305.87,4928.55,4271.06,4424.91,4,skinport
★ Moto Gloves | Spearmint (Minimal Wear),USD,4858.14,5749.98,5190.07,4962.09,3,skinport
★ Moto Gloves | Spearmint (Well-Worn),USD,1349.48,1908.91,1613.26,1581.37,3,skinport
★ Moto Gloves | Transport (Battle-Scarred),USD,53.43,109.12,67.04,58.98,8,skinport
★ Moto Gloves | Transport (Factory New),USD,823.69,823.69,823.69,823.69,1,skinport
★ Moto Gloves | Transport (Field-Tested),USD,55.68,112.65,70.48,58.97,48,skinport
★ Moto Gloves | Transport (Minimal Wear),USD,127.44,284.98,174.9,158.17,8,skinport
★ Moto Gloves | Transport (Well-Worn),USD,52.52,177.45,81.46,61.36,9,skinport
★ Moto Gloves | Turtle (Battle-Scarred),USD,84.42,123.74,103.25,97.4,10,skinport
★ Moto Gloves | Turtle (Factory New),USD,704.11,937.6,820.86,820.86,2,skinport
★ Moto Gloves | Turtle (Field-Tested),USD,106.52,445.18,151.49,130.99,58,skinport
★ Moto Gloves | Turtle (Minimal Wear),USD,222.96,803.39,336.55,260.51,21,skinport
★ Moto Gloves | Turtle (Well-Worn),USD,96.89,153.13,117.36,106.35,7,skinport
MP5-SD | Acid Wash (Battle-Scarred),USD,0.72,2.9,1.42,1.3,22,skinport
MP5-SD | Acid Wash (Factory New),USD,5.77,45.93,14.91,11.46,21,skinport
MP5-SD | Acid Wash (Field-Tested),USD,0.96,11.73,1.98,1.72,86,skinport
MP5-SD | Acid Wash (Minimal Wear),USD,3.03,38.09,9.94,4.06,9,skinport
MP5-SD | Acid Wash (Well-Worn),USD,1.1,2.15,1.57,1.56,6,skinport
MP5-SD | Agent (Battle-Scarred),USD,0.6,26.99,2.96,1.27,22,skinport
MP5-SD | Agent (Factory New),USD,16.42,25.21,20.0,18.96,15,skinport
MP5-SD | Agent (Field-Tested),USD,0.66,5.87,1.68,1.34,54,skinport
MP5-SD | Agent (Minimal Wear),USD,2.56,37.15,9.18,5.64,30,skinport
MP5-SD | Agent (Well-Worn),USD,0.63,4.64,1.49,1.58,24,skinport
MP5-SD | Autumn Twilly (Factory New),USD,26.9,108.99,48.71,44.38,16,skinport
MP5-SD | Autumn Twilly (Field-Tested),USD,10.39,26.63,16.23,17.59,15,skinport
MP5-SD | Autumn Twilly (Minimal Wear),USD,16.02,117.35,31.89,31.93,13,skinport
MP5-SD | Autumn Twilly (Well-Worn),USD,9.39,16.06,12.6,12.34,3,skinport
MP5-SD | Bamboo Garden (Battle-Scarred),USD,4.56,12.91,7.37,4.62,3,skinport
MP5-SD | Bamboo Garden (Factory New),USD,10.73,187.74,24.14,21.8,69,skinport
MP5-SD | Bamboo Garden (Field-Tested),USD,5.08,117.35,27.08,6.7,67,skinport
MP5-SD | Bamboo Garden (Minimal Wear),USD,6.63,117.35,53.98,35.83,34,skinport
MP5-SD | Bamboo Garden (Well-Worn),USD,4.88,7.16,6.02,6.02,2,skinport
MP5-SD | Condition Zero (Battle-Scarred),USD,0.68,1.98,0.96,0.9,27,skinport
MP5-SD | Condition Zero (Factory New),USD,5.87,46.14,18.92,16.42,15,skinport
MP5-SD | Condition Zero (Field-Tested),USD,1.17,5.87,2.04,1.8,48,skinport
MP5-SD | Condition Zero (Minimal Wear),USD,2.24,2.8,2.66,2.78,16,skinport
MP5-SD | Condition Zero (Well-Worn),USD,0.61,2.22,1.22,1.21,19,skinport
MP5-SD | Co-Processor (Battle-Scarred),USD,0.2,0.23,0.21,0.2,3,skinport
MP5-SD | Co-Processor (Factory New),USD,2.93,33.91,7.45,2.98,35,skinport
MP5-SD | Co-Processor (Field-Tested),USD,0.12,6.01,0.66,0.49,45,skinport
MP5-SD | Co-Processor (Minimal Wear),USD,0.28,5.87,2.03,2.15,14,skinport
MP5-SD | Co-Processor (Well-Worn),USD,0.14,0.27,0.2,0.2,7,skinport
MP5-SD | Desert Strike (Battle-Scarred),USD,0.16,4.11,0.87,0.29,40,skinport
MP5-SD | Desert Strike (Factory New),USD,3.27,12.44,6.86,7.09,10,skinport
MP5-SD | Desert Strike (Field-Tested),USD,0.25,12.91,0.84,0.29,153,skinport
MP5-SD | Desert Strike (Minimal Wear),USD,0.27,0.99,0.73,0.99,162,skinport
MP5-SD | Desert Strike (Well-Worn),USD,0.15,4.4,0.39,0.26,50,skinport
MP5-SD | Dirt Drop (Battle-Scarred),USD,0.02,4.1,0.08,0.04,1805,skinport
MP5-SD | Dirt Drop (Factory New),USD,3.1,8.33,3.53,3.1,24,skinport
MP5-SD | Dirt Drop (Field-Tested),USD,0.02,4.42,0.05,0.04,7126,skinport
MP5-SD | Dirt Drop (Minimal Wear),USD,0.02,3.77,1.77,2.35,116,skinport
MP5-SD | Dirt Drop (Well-Worn),USD,0.02,1.94,0.05,0.04,1085,skinport
MP5-SD | Focus (Battle-Scarred),USD,0.09,0.09,0.09,0.09,4,skinport
MP5-SD | Focus (Factory New),USD,1.64,24.95,6.77,2.01,9,skinport
MP5-SD | Focus (Field-Tested),USD,0.15,0.93,0.22,0.18,31,skinport
MP5-SD | Focus (Minimal Wear),USD,0.34,17.02,1.42,0.74,42,skinport
MP5-SD | Focus (Well-Worn),USD,0.12,0.57,0.16,0.13,21,skinport
MP5-SD | Gauss (Battle-Scarred),USD,0.53,2.35,0.66,0.59,36,skinport
MP5-SD | Gauss (Factory New),USD,9.28,24.84,12.94,11.76,14,skinport
MP5-SD | Gauss (Field-Tested),USD,0.65,3.52,1.01,0.72,72,skinport
MP5-SD | Gauss (Minimal Wear),USD,1.24,35.38,3.71,1.62,45,skinport
MP5-SD | Gauss (Well-Worn),USD,0.54,1.58,0.68,0.62,48,skinport
MP5-SD | Gold Leaf (Battle-Scarred),USD,0.13,0.42,0.2,0.16,11,skinport
MP5-SD | Gold Leaf (Factory New),USD,1.83,176.61,10.1,5.62,35,skinport
MP5-SD | Gold Leaf (Field-Tested),USD,0.29,3.46,1.13,0.7,9,skinport
MP5-SD | Gold Leaf (Minimal Wear),USD,1.74,4.69,3.09,2.64,13,skinport
MP5-SD | Gold Leaf (Well-Worn),USD,0.2,0.22,0.21,0.21,3,skinport
MP5-SD | Kitbash (Battle-Scarred),USD,0.47,9.22,0.84,0.55,114,skinport
MP5-SD | Kitbash (Factory New),USD,4.76,58.02,12.11,5.71,18,skinport
MP5-SD | Kitbash (Field-Tested),USD,0.46,24.69,0.73,0.59,491,skinport
MP5-SD | Kitbash (Minimal Wear),USD,1.02,59.85,2.9,1.13,131,skinport
MP5-SD | Kitbash (Well-Worn),USD,0.5,14.79,1.38,0.6,39,skinport
MP5-SD | Lime Hex (Battle-Scarred),USD,0.02,0.59,0.06,0.04,75,skinport
MP5-SD | Lime Hex (Factory New),USD,0.06,5.28,0.87,0.5,213,skinport
MP5-SD | Lime Hex (Field-Tested),USD,0.02,1.81,0.05,0.04,522,skinport
MP5-SD | Lime Hex (Minimal Wear),USD,0.02,1.76,0.21,0.04,319,skinport
MP5-SD | Lime Hex (Well-Worn),USD,0.04,0.07,0.04,0.04,29,skinport
MP5-SD | Liquidation (Battle-Scarred),USD,0.08,12.32,0.28,0.09,279,skinport
MP5-SD | Liquidation (Factory New),USD,1.63,36.8,6.95,3.91,65,skinport
MP5-SD | Liquidation (Field-Tested),USD,0.07,4.76,0.23,0.11,509,skinport
MP5-SD | Liquidation (Minimal Wear),USD,0.25,4.39,0.38,0.28,209,skinport
MP5-SD | Liquidation (Well-Worn),USD,0.08,3.12,0.15,0.09,441,skinport
MP5-SD | Necro Jr. (Battle-Scarred),USD,0.08,2.58,0.18,0.09,301,skinport
MP5-SD | Necro Jr. (Factory New),USD,2.24,29.34,7.3,4.67,32,skinport
MP5-SD | Necro Jr. (Field-Tested),USD,0.08,11.73,0.25,0.12,661,skinport
MP5-SD | Necro Jr. (Minimal Wear),USD,0.21,4.1,0.43,0.25,238,skinport
MP5-SD | Necro Jr. (Well-Worn),USD,0.08,4.78,0.15,0.09,569,skinport
MP5-SD | Neon Squeezer (Battle-Scarred),USD,0.05,5.28,0.5,0.21,275,skinport
MP5-SD | Neon Squeezer (Field-Tested),USD,0.23,14.69,0.89,0.59,335,skinport
MP5-SD | Neon Squeezer (Well-Worn),USD,0.07,3.6,0.53,0.55,150,skinport
MP5-SD | Nitro (Battle-Scarred),USD,3.07,9.06,5.22,4.86,32,skinport
MP5-SD | Nitro (Factory New),USD,22.5,46.93,35.06,35.97,5,skinport
MP5-SD | Nitro (Field-Tested),USD,3.52,17.6,6.47,6.02,189,skinport
MP5-SD | Nitro (Minimal Wear),USD,5.97,19.09,9.9,7.23,14,skinport
MP5-SD | Nitro (Well-Worn),USD,3.04,23.35,5.39,4.51,27,skinport
MP5-SD | Oxide Oasis (Factory New),USD,552.09,552.09,552.09,552.09,1,skinport
MP5-SD | Oxide Oasis (Field-Tested),USD,305.14,445.92,351.7,344.8,6,skinport
MP5-SD | Oxide Oasis (Minimal Wear),USD,409.08,550.35,476.5,470.07,3,skinport
MP5-SD | Phosphor (Battle-Scarred),USD,4.78,17.6,6.04,5.27,21,skinport
MP5-SD | Phosphor (Factory New),USD,30.39,70.29,37.96,32.27,10,skinport
MP5-SD | Phosphor (Field-Tested),USD,4.59,210.64,7.18,5.87,283,skinport
MP5-SD | Phosphor (Minimal Wear),USD,6.82,35.22,9.69,7.97,44,skinport
MP5-SD | Phosphor (Well-Worn),USD,5.25,15.14,7.29,6.15,10,skinport
MP5-SD | Picnic (Battle-Scarred),USD,0.05,3.76,0.97,0.06,4,skinport
MP5-SD | Picnic (Factory New),USD,1.35,21.12,4.29,1.4,27,skinport
MP5-SD | Picnic (Field-Tested),USD,0.07,0.65,0.27,0.29,47,skinport
MP5-SD | Picnic (Minimal Wear),USD,0.23,1.16,0.7,0.74,17,skinport
MP5-SD | Savannah Halftone (Battle-Scarred),USD,0.08,7.04,0.42,0.31,594,skinport
MP5-SD | Savannah Halftone (Field-Tested),USD,0.15,14.08,0.67,0.52,1075,skinport
MP5-SD | Savannah Halftone (Well-Worn),USD,0.08,5.28,0.42,0.31,389,skinport
MP5-SD | Snow Splash (Factory New),USD,1.55,19.24,2.02,1.6,117,skinport
MP5-SD | Snow Splash (Field-Tested),USD,0.05,1.17,0.32,0.31,49,skinport
MP5-SD | Snow Splash (Minimal Wear),USD,0.38,2.7,0.59,0.52,30,skinport
MP5-SD | Snow Splash (Well-Worn),USD,0.06,0.06,0.06,0.06,2,skinport
MP5-SD | Statics (Battle-Scarred),USD,0.13,1.53,0.23,0.15,72,skinport
MP5-SD | Statics (Factory New),USD,3.11,125.87,10.94,3.88,21,skinport
MP5-SD | Statics (Field-Tested),USD,0.25,10.24,0.43,0.28,104,skinport
MP5-SD | Statics (Minimal Wear),USD,0.47,6.14,0.74,0.59,92,skinport
MP5-SD | Statics (Well-Worn),USD,0.15,0.74,0.21,0.18,50,skinport
MP7 | Abyssal Apparition (Battle-Scarred),USD,6.7,42.59,10.37,7.38,56,skinport
MP7 | Abyssal Apparition (Factory New),USD,32.06,117.33,48.18,38.14,12,skinport
MP7 | Abyssal Apparition (Field-Tested),USD,6.84,356.15,12.32,7.9,402,skinport
MP7 | Abyssal Apparition (Minimal Wear),USD,8.8,138.66,13.64,10.41,121,skinport
MP7 | Abyssal Apparition (Well-Worn),USD,6.47,60.94,9.28,7.58,124,skinport
MP7 | Akoben (Battle-Scarred),USD,0.38,7.77,1.16,0.6,16,skinport
MP7 | Akoben (Factory New),USD,7.59,15.24,10.9,11.72,10,skinport
MP7 | Akoben (Field-Tested),USD,0.43,10.62,1.14,0.86,110,skinport
MP7 | Akoben (Minimal Wear),USD,0.65,6.28,1.47,0.94,38,skinport
MP7 | Akoben (Well-Worn),USD,0.43,0.76,0.56,0.56,9,skinport
MP7 | Amberline (Factory New),USD,37.55,37.55,37.55,37.55,1,skinport
MP7 | Amberline (Field-Tested),USD,21.01,170.15,95.58,95.58,2,skinport
MP7 | Amberline (Minimal Wear),USD,13.64,281.27,68.44,29.13,6,skinport
MP7 | Amberline (Well-Worn),USD,2.85,2.93,2.9,2.9,2,skinport
MP7 | Anodized Navy (Factory New),USD,1.8,407.1,13.61,4.74,627,skinport
MP7 | Anodized Navy (Minimal Wear),USD,2.48,54.28,7.39,4.78,84,skinport
MP7 | Armor Core (Battle-Scarred),USD,0.54,5.87,1.54,1.23,13,skinport
MP7 | Armor Core (Factory New),USD,4.56,87.89,12.32,9.13,23,skinport
MP7 | Armor Core (Field-Tested),USD,0.31,11.15,1.26,0.84,71,skinport
MP7 | Armor Core (Minimal Wear),USD,0.69,2.83,1.24,1.02,42,skinport
MP7 | Armor Core (Well-Worn),USD,0.7,8.43,2.05,1.75,12,skinport
MP7 | Army Recon (Battle-Scarred),USD,0.02,4.1,0.05,0.04,2096,skinport
MP7 | Army Recon (Factory New),USD,3.63,3.64,3.64,3.64,2,skinport
MP7 | Army Recon (Field-Tested),USD,0.02,4.42,0.04,0.04,9268,skinport
