market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
StatTrak™ FAMAS | Hexane (Well-Worn),USD,5.01,5.01,5.01,5.01,1,skinport
StatTrak™ FAMAS | Macabre (Battle-Scarred),USD,4.25,35.2,19.73,19.73,2,skinport
StatTrak™ FAMAS | Macabre (Factory New),USD,9.08,21.91,13.42,10.24,7,skinport
StatTrak™ FAMAS | Mecha Industries (Factory New),USD,45.27,215.27,79.29,51.63,25,skinport
StatTrak™ FAMAS | Mecha Industries (Field-Tested),USD,19.39,48.14,30.52,29.21,19,skinport
StatTrak™ FAMAS | Mecha Industries (Minimal Wear),USD,28.02,179.69,81.56,43.49,23,skinport
StatTrak™ FAMAS | Mecha Industries (Well-Worn),USD,107.82,107.82,107.82,107.82,1,skinport
StatTrak™ FAMAS | Meow 36 (Battle-Scarred),USD,0.07,7.04,0.49,0.14,100,skinport
StatTrak™ FAMAS | Meow 36 (Factory New),USD,2.17,18.78,6.72,6.74,30,skinport
StatTrak™ FAMAS | Meow 36 (Field-Tested),USD,0.09,7.03,0.41,0.16,190,skinport
StatTrak™ FAMAS | Meow 36 (Minimal Wear),USD,0.27,13.49,1.06,0.35,115,skinport
StatTrak™ FAMAS | Meow 36 (Well-Worn),USD,0.12,0.26,0.14,0.13,138,skinport
StatTrak™ FAMAS | Neural Net (Battle-Scarred),USD,2.66,11.58,3.9,2.97,11,skinport
StatTrak™ FAMAS | Neural Net (Factory New),USD,11.04,26.93,20.59,26.64,5,skinport
StatTrak™ FAMAS | Neural Net (Field-Tested),USD,2.93,12.53,4.89,3.73,9,skinport
StatTrak™ FAMAS | Neural Net (Minimal Wear),USD,4.69,21.01,7.71,7.49,18,skinport
StatTrak™ FAMAS | Neural Net (Well-Worn),USD,3.22,4.55,3.59,3.4,5,skinport
StatTrak™ FAMAS | Pulse (Factory New),USD,24.76,1089.69,89.17,35.79,26,skinport
StatTrak™ FAMAS | Pulse (Minimal Wear),USD,16.28,437.7,103.79,57.83,20,skinport
StatTrak™ FAMAS | Rapid Eye Movement (Battle-Scarred),USD,5.75,11.73,8.09,6.37,5,skinport
StatTrak™ FAMAS | Rapid Eye Movement (Factory New),USD,46.92,111.48,63.6,46.93,5,skinport
StatTrak™ FAMAS | Rapid Eye Movement (Field-Tested),USD,6.03,17.6,7.89,6.41,13,skinport
StatTrak™ FAMAS | Rapid Eye Movement (Minimal Wear),USD,8.0,138.62,26.14,21.56,17,skinport
StatTrak™ FAMAS | Rapid Eye Movement (Well-Worn),USD,5.7,6.44,5.95,5.82,4,skinport
StatTrak™ FAMAS | Roll Cage (Battle-Scarred),USD,107.81,107.83,107.82,107.82,2,skinport
StatTrak™ FAMAS | Roll Cage (Factory New),USD,206.81,206.81,206.81,206.81,1,skinport
StatTrak™ FAMAS | Roll Cage (Field-Tested),USD,102.41,130.55,112.14,108.43,18,skinport
StatTrak™ FAMAS | Roll Cage (Minimal Wear),USD,117.35,158.42,135.73,137.88,6,skinport
StatTrak™ FAMAS | Roll Cage (Well-Worn),USD,93.88,107.97,103.43,104.8,6,skinport
StatTrak™ FAMAS | Sergeant (Battle-Scarred),USD,4.04,72.26,9.69,4.59,14,skinport
StatTrak™ FAMAS | Sergeant (Field-Tested),USD,5.57,49.09,10.44,6.67,25,skinport
StatTrak™ FAMAS | Sergeant (Minimal Wear),USD,23.18,131.31,53.23,29.21,4,skinport
StatTrak™ FAMAS | Sergeant (Well-Worn),USD,4.69,24.98,7.73,5.3,12,skinport
StatTrak™ FAMAS | Survivor Z (Battle-Scarred),USD,0.84,2.34,1.4,1.34,14,skinport
StatTrak™ FAMAS | Survivor Z (Factory New),USD,5.81,109.12,23.83,8.72,10,skinport
StatTrak™ FAMAS | Survivor Z (Field-Tested),USD,0.97,35.19,3.58,1.3,16,skinport
StatTrak™ FAMAS | Survivor Z (Minimal Wear),USD,2.35,87.42,10.35,3.47,17,skinport
StatTrak™ FAMAS | Survivor Z (Well-Worn),USD,1.51,2.8,2.1,2.35,10,skinport
StatTrak™ FAMAS | Valence (Battle-Scarred),USD,6.79,29.34,20.28,24.69,3,skinport
StatTrak™ FAMAS | Valence (Factory New),USD,29.09,177.45,64.87,39.79,19,skinport
StatTrak™ FAMAS | Valence (Field-Tested),USD,6.37,63.85,21.16,11.72,13,skinport
StatTrak™ FAMAS | Valence (Minimal Wear),USD,23.28,58.67,30.67,23.47,10,skinport
StatTrak™ FAMAS | Valence (Well-Worn),USD,9.4,9.4,9.4,9.4,1,skinport
StatTrak™ FAMAS | ZX Spectron (Battle-Scarred),USD,5.84,14.87,9.12,7.12,6,skinport
StatTrak™ FAMAS | ZX Spectron (Factory New),USD,40.03,176.02,62.33,50.46,13,skinport
StatTrak™ FAMAS | ZX Spectron (Field-Tested),USD,6.86,59.07,16.42,15.69,22,skinport
StatTrak™ FAMAS | ZX Spectron (Minimal Wear),USD,14.01,40.6,23.34,18.78,11,skinport
StatTrak™ FAMAS | ZX Spectron (Well-Worn),USD,6.04,9.79,7.47,7.71,8,skinport
StatTrak™ Five-SeveN | Angry Mob (Battle-Scarred),USD,58.57,82.14,67.65,65.75,6,skinport
StatTrak™ Five-SeveN | Angry Mob (Factory New),USD,118.63,198.97,148.38,127.56,3,skinport
StatTrak™ Five-SeveN | Angry Mob (Field-Tested),USD,58.04,88.01,65.82,63.1,25,skinport
StatTrak™ Five-SeveN | Angry Mob (Minimal Wear),USD,68.24,160.2,87.06,76.3,16,skinport
StatTrak™ Five-SeveN | Boost Protocol (Factory New),USD,18.25,82.14,27.74,24.63,34,skinport
StatTrak™ Five-SeveN | Boost Protocol (Field-Tested),USD,7.38,117.35,15.69,11.19,25,skinport
StatTrak™ Five-SeveN | Boost Protocol (Minimal Wear),USD,11.07,168.98,30.96,15.47,32,skinport
StatTrak™ Five-SeveN | Boost Protocol (Well-Worn),USD,8.8,8.8,8.8,8.8,1,skinport
StatTrak™ Five-SeveN | Buddy (Battle-Scarred),USD,2.08,3.24,2.45,2.26,8,skinport
StatTrak™ Five-SeveN | Buddy (Factory New),USD,7.08,52.81,13.95,9.41,14,skinport
StatTrak™ Five-SeveN | Buddy (Field-Tested),USD,1.61,3.14,2.25,2.3,23,skinport
StatTrak™ Five-SeveN | Buddy (Minimal Wear),USD,3.63,63.54,6.36,4.79,37,skinport
StatTrak™ Five-SeveN | Buddy (Well-Worn),USD,1.97,3.34,2.45,2.51,10,skinport
StatTrak™ Five-SeveN | Capillary (Battle-Scarred),USD,0.35,0.67,0.52,0.49,25,skinport
StatTrak™ Five-SeveN | Capillary (Factory New),USD,2.18,17.6,4.91,2.77,17,skinport
StatTrak™ Five-SeveN | Capillary (Field-Tested),USD,0.45,17.34,1.03,0.54,72,skinport
StatTrak™ Five-SeveN | Capillary (Minimal Wear),USD,1.0,11.72,1.6,1.23,39,skinport
StatTrak™ Five-SeveN | Capillary (Well-Worn),USD,0.76,1.49,0.93,0.83,10,skinport
StatTrak™ Five-SeveN | Case Hardened (Battle-Scarred),USD,26.63,41.07,32.7,31.55,4,skinport
StatTrak™ G3SG1 | Flux (Battle-Scarred),USD,34.03,34.03,34.03,34.03,1,skinport
StatTrak™ Five-SeveN | Case Hardened (Factory New),USD,77.46,234.68,111.24,91.21,14,skinport
StatTrak™ Five-SeveN | Case Hardened (Field-Tested),USD,24.24,469.39,129.98,102.42,11,skinport
StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),USD,37.84,157.61,78.36,59.2,26,skinport
StatTrak™ Five-SeveN | Case Hardened (Well-Worn),USD,23.8,117.35,48.79,41.07,7,skinport
StatTrak™ Five-SeveN | Copper Galaxy (Factory New),USD,31.34,241.82,69.52,64.07,29,skinport
StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),USD,29.32,70.23,52.24,56.27,6,skinport
StatTrak™ Five-SeveN | Copper Galaxy (Minimal Wear),USD,26.04,199.49,56.26,40.47,12,skinport
StatTrak™ Five-SeveN | Dark Polymer (Battle-Scarred),USD,1.24,1.24,1.24,1.24,1,skinport
StatTrak™ Five-SeveN | Dark Polymer (Minimal Wear),USD,5.56,5.56,5.56,5.56,1,skinport
StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),USD,68.19,1173.46,440.79,80.72,3,skinport
StatTrak™ Five-SeveN | Fairy Tale (Factory New),USD,258.16,363.76,310.97,310.97,2,skinport
StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),USD,46.94,79.88,60.63,59.45,6,skinport
StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),USD,93.22,350.76,164.68,123.18,15,skinport
StatTrak™ Five-SeveN | Flame Test (Battle-Scarred),USD,0.16,11.93,0.84,0.27,31,skinport
StatTrak™ Five-SeveN | Flame Test (Factory New),USD,1.5,123.21,7.63,1.95,63,skinport
StatTrak™ Five-SeveN | Flame Test (Field-Tested),USD,0.18,9.97,0.57,0.29,110,skinport
StatTrak™ Five-SeveN | Flame Test (Minimal Wear),USD,0.67,127.91,4.35,0.92,54,skinport
StatTrak™ Five-SeveN | Flame Test (Well-Worn),USD,0.33,0.67,0.52,0.5,22,skinport
StatTrak™ Five-SeveN | Fowl Play (Battle-Scarred),USD,18.38,20.23,19.06,18.55,3,skinport
StatTrak™ Five-SeveN | Fowl Play (Factory New),USD,39.87,234.69,121.93,110.01,7,skinport
StatTrak™ Five-SeveN | Fowl Play (Field-Tested),USD,18.76,145.46,36.53,22.18,10,skinport
StatTrak™ Five-SeveN | Fowl Play (Minimal Wear),USD,23.32,64.54,43.23,52.68,7,skinport
StatTrak™ Five-SeveN | Fowl Play (Well-Worn),USD,17.9,23.54,19.69,18.66,4,skinport
StatTrak™ Five-SeveN | Hybrid (Battle-Scarred),USD,1.14,23.47,2.08,1.4,38,skinport
StatTrak™ Five-SeveN | Hybrid (Factory New),USD,6.74,63.78,22.17,16.28,9,skinport
StatTrak™ Five-SeveN | Hybrid (Field-Tested),USD,1.26,11.85,1.65,1.49,175,skinport
StatTrak™ Five-SeveN | Hybrid (Minimal Wear),USD,2.29,17.13,5.33,3.33,30,skinport
StatTrak™ Five-SeveN | Hybrid (Well-Worn),USD,1.1,8.61,1.43,1.29,104,skinport
StatTrak™ Five-SeveN | Hyper Beast (Factory New),USD,695.74,695.74,695.74,695.74,1,skinport
StatTrak™ Five-SeveN | Hyper Beast (Field-Tested),USD,211.22,223.22,217.97,219.47,3,skinport
StatTrak™ Five-SeveN | Hyper Beast (Minimal Wear),USD,317.39,434.12,392.14,408.52,4,skinport
StatTrak™ Five-SeveN | Hyper Beast (Well-Worn),USD,233.52,233.52,233.52,233.52,1,skinport
StatTrak™ Five-SeveN | Kami (Factory New),USD,5.96,1173.46,69.47,19.13,29,skinport
StatTrak™ Five-SeveN | Kami (Field-Tested),USD,4.54,1114.81,170.9,10.02,14,skinport
StatTrak™ Five-SeveN | Kami (Minimal Wear),USD,5.39,586.73,85.85,28.16,21,skinport
StatTrak™ Five-SeveN | Monkey Business (Battle-Scarred),USD,10.29,17.85,13.39,13.0,14,skinport
StatTrak™ Five-SeveN | Monkey Business (Field-Tested),USD,14.6,145.5,24.74,15.14,27,skinport
StatTrak™ Five-SeveN | Monkey Business (Minimal Wear),USD,69.3,134.66,101.99,101.99,2,skinport
StatTrak™ Five-SeveN | Monkey Business (Well-Worn),USD,11.73,18.46,13.81,12.31,15,skinport
StatTrak™ Five-SeveN | Nightshade (Battle-Scarred),USD,5.7,8.21,6.96,6.96,2,skinport
StatTrak™ Five-SeveN | Nightshade (Factory New),USD,6.34,304.98,47.98,17.48,23,skinport
StatTrak™ Five-SeveN | Nightshade (Field-Tested),USD,2.93,2675.5,113.96,6.35,28,skinport
StatTrak™ Five-SeveN | Nightshade (Minimal Wear),USD,3.79,1818.87,226.27,6.83,12,skinport
StatTrak™ Five-SeveN | Nightshade (Well-Worn),USD,5.98,821.41,277.92,6.37,3,skinport
StatTrak™ Five-SeveN | Retrobution (Battle-Scarred),USD,2.44,5.87,3.73,3.58,11,skinport
StatTrak™ Five-SeveN | Retrobution (Factory New),USD,14.67,57.5,24.74,17.21,12,skinport
StatTrak™ Five-SeveN | Retrobution (Field-Tested),USD,3.02,58.67,8.61,3.8,23,skinport
StatTrak™ Five-SeveN | Retrobution (Minimal Wear),USD,6.65,17.54,9.99,7.73,7,skinport
StatTrak™ Five-SeveN | Retrobution (Well-Worn),USD,2.51,6.01,3.33,2.9,14,skinport
StatTrak™ Five-SeveN | Scrawl (Battle-Scarred),USD,0.13,5.87,0.27,0.15,111,skinport
StatTrak™ Five-SeveN | Scrawl (Factory New),USD,2.98,340.87,15.51,4.79,36,skinport
StatTrak™ Five-SeveN | Scrawl (Field-Tested),USD,0.13,32.27,0.46,0.16,202,skinport
StatTrak™ Five-SeveN | Scrawl (Minimal Wear),USD,0.34,13.61,0.79,0.41,145,skinport
StatTrak™ Five-SeveN | Scrawl (Well-Worn),USD,0.12,8.21,0.22,0.15,211,skinport
StatTrak™ Five-SeveN | Scumbria (Battle-Scarred),USD,0.25,28.05,2.26,0.42,22,skinport
StatTrak™ Five-SeveN | Scumbria (Factory New),USD,4.99,39.22,11.93,5.82,17,skinport
StatTrak™ Five-SeveN | Scumbria (Field-Tested),USD,0.29,71.51,2.57,0.55,54,skinport
StatTrak™ Five-SeveN | Scumbria (Minimal Wear),USD,0.66,1.04,0.86,0.88,17,skinport
StatTrak™ Five-SeveN | Scumbria (Well-Worn),USD,0.21,23.47,1.09,0.26,44,skinport
StatTrak™ Five-SeveN | Triumvirate (Battle-Scarred),USD,5.33,95.71,36.0,6.98,3,skinport
StatTrak™ Five-SeveN | Triumvirate (Factory New),USD,11.59,62.08,26.64,15.1,9,skinport
StatTrak™ Five-SeveN | Triumvirate (Field-Tested),USD,4.14,12.79,6.14,5.16,13,skinport
StatTrak™ Five-SeveN | Triumvirate (Minimal Wear),USD,5.76,17.59,8.38,7.84,11,skinport
StatTrak™ Five-SeveN | Triumvirate (Well-Worn),USD,5.7,5.7,5.7,5.7,1,skinport
StatTrak™ Five-SeveN | Urban Hazard (Factory New),USD,7.02,249.8,30.15,17.6,64,skinport
StatTrak™ Five-SeveN | Urban Hazard (Field-Tested),USD,4.6,52.81,11.99,6.04,21,skinport
StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),USD,4.79,250.46,26.59,10.24,38,skinport
StatTrak™ Five-SeveN | Violent Daimyo (Battle-Scarred),USD,0.79,4.21,1.3,1.07,14,skinport
StatTrak™ Five-SeveN | Violent Daimyo (Factory New),USD,4.72,143.16,19.68,8.91,34,skinport
StatTrak™ Five-SeveN | Violent Daimyo (Field-Tested),USD,1.09,129.07,5.89,1.41,37,skinport
StatTrak™ Five-SeveN | Violent Daimyo (Minimal Wear),USD,2.31,82.03,12.07,4.39,44,skinport
StatTrak™ Five-SeveN | Violent Daimyo (Well-Worn),USD,1.78,3.22,2.44,2.01,5,skinport
★ StatTrak™ Flip Knife,USD,258.16,398.6,328.38,328.38,2,skinport
★ StatTrak™ Flip Knife | Autotronic (Minimal Wear),USD,242.91,510.46,380.34,383.99,4,skinport
★ StatTrak™ Flip Knife | Black Laminate (Battle-Scarred),USD,187.74,187.74,187.74,187.74,1,skinport
★ StatTrak™ Flip Knife | Black Laminate (Field-Tested),USD,204.52,270.57,237.54,237.54,2,skinport
★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear),USD,346.97,346.97,346.97,346.97,1,skinport
★ StatTrak™ Flip Knife | Blue Steel (Field-Tested),USD,206.27,206.27,206.27,206.27,1,skinport
★ StatTrak™ Flip Knife | Blue Steel (Minimal Wear),USD,204.83,204.83,204.83,204.83,1,skinport
★ StatTrak™ Flip Knife | Case Hardened (Field-Tested),USD,352.04,352.04,352.04,352.04,1,skinport
★ StatTrak™ Flip Knife | Case Hardened (Minimal Wear),USD,523.48,523.48,523.48,523.48,1,skinport
★ StatTrak™ Flip Knife | Damascus Steel (Field-Tested),USD,172.71,172.71,172.71,172.71,1,skinport
★ StatTrak™ Flip Knife | Damascus Steel (Minimal Wear),USD,258.15,258.15,258.15,258.15,1,skinport
★ StatTrak™ Flip Knife | Doppler (Factory New),USD,390.47,513.63,452.05,452.05,2,skinport
★ StatTrak™ Flip Knife | Doppler (Factory New),USD,558.31,1109.1,742.15,559.04,3,skinport
★ StatTrak™ Flip Knife | Doppler (Factory New),USD,368.69,368.69,368.69,368.69,1,skinport
★ StatTrak™ Flip Knife | Doppler (Factory New),USD,457.65,469.4,463.75,464.2,3,skinport
★ StatTrak™ Flip Knife | Doppler (Factory New),USD,1114.79,1843.83,1497.94,1535.2,3,skinport
★ StatTrak™ Flip Knife | Fade (Factory New),USD,407.26,553.66,496.33,528.05,3,skinport
★ StatTrak™ Flip Knife | Freehand (Factory New),USD,168.69,168.69,168.69,168.69,1,skinport
★ StatTrak™ Flip Knife | Freehand (Field-Tested),USD,187.79,187.79,187.79,187.79,1,skinport
★ StatTrak™ Flip Knife | Freehand (Minimal Wear),USD,179.7,263.56,214.13,199.13,3,skinport
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),USD,505.68,550.8,528.25,528.25,2,skinport
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),USD,701.31,874.16,787.74,787.74,2,skinport
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),USD,470.4,1291.16,755.38,504.58,3,skinport
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),USD,922.72,922.72,922.72,922.72,1,skinport
★ StatTrak™ Flip Knife | Gamma Doppler (Factory New),USD,1961.12,2252.09,2106.6,2106.6,2,skinport
★ StatTrak™ Flip Knife | Lore (Factory New),USD,542.77,542.77,542.77,542.77,1,skinport
★ StatTrak™ Flip Knife | Lore (Field-Tested),USD,227.41,430.15,305.99,283.2,4,skinport
★ StatTrak™ Flip Knife | Lore (Minimal Wear),USD,259.42,259.42,259.42,259.42,1,skinport
★ StatTrak™ Flip Knife | Marble Fade (Factory New),USD,344.81,997.44,529.53,472.23,8,skinport
★ StatTrak™ Flip Knife | Scorched (Minimal Wear),USD,164.29,164.29,164.29,164.29,1,skinport
★ StatTrak™ Flip Knife | Slaughter (Factory New),USD,504.58,504.58,504.58,504.58,1,skinport
★ StatTrak™ Flip Knife | Slaughter (Minimal Wear),USD,340.88,340.88,340.88,340.88,1,skinport
★ StatTrak™ Flip Knife | Ultraviolet (Field-Tested),USD,206.42,206.42,206.42,206.42,1,skinport
StatTrak™ G3SG1 | Azure Zebra (Factory New),USD,5.2,134.83,21.62,9.67,10,skinport
StatTrak™ G3SG1 | Azure Zebra (Field-Tested),USD,3.02,8.18,4.72,4.33,6,skinport
StatTrak™ G3SG1 | Azure Zebra (Minimal Wear),USD,2.89,196.19,19.97,7.44,14,skinport
StatTrak™ G3SG1 | Black Sand (Battle-Scarred),USD,2.76,2.77,2.76,2.76,3,skinport
StatTrak™ G3SG1 | Black Sand (Factory New),USD,8.11,23.47,15.79,15.79,2,skinport
StatTrak™ G3SG1 | Black Sand (Field-Tested),USD,0.81,3.22,2.02,2.05,48,skinport
StatTrak™ G3SG1 | Black Sand (Minimal Wear),USD,2.29,6.24,3.34,2.37,5,skinport
StatTrak™ G3SG1 | Black Sand (Well-Worn),USD,2.31,2.31,2.31,2.31,1,skinport
StatTrak™ G3SG1 | Demeter (Factory New),USD,35.8,70.4,53.1,53.1,2,skinport
StatTrak™ G3SG1 | Demeter (Field-Tested),USD,5.08,14.08,7.47,6.56,7,skinport
StatTrak™ G3SG1 | Demeter (Well-Worn),USD,4.78,238.6,63.41,5.13,4,skinport
StatTrak™ G3SG1 | Digital Mesh (Battle-Scarred),USD,0.61,3.52,1.21,0.75,6,skinport
StatTrak™ G3SG1 | Digital Mesh (Factory New),USD,5.36,39.04,15.58,6.76,6,skinport
StatTrak™ G3SG1 | Digital Mesh (Field-Tested),USD,0.83,1.63,1.15,1.03,9,skinport
StatTrak™ G3SG1 | Digital Mesh (Minimal Wear),USD,1.56,2.17,1.88,1.87,5,skinport
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),USD,0.65,27.58,1.65,0.76,39,skinport
StatTrak™ G3SG1 | Dream Glade (Factory New),USD,4.44,70.27,15.71,9.46,20,skinport
StatTrak™ G3SG1 | Dream Glade (Field-Tested),USD,0.68,6.51,1.23,0.76,118,skinport
StatTrak™ G3SG1 | Dream Glade (Minimal Wear),USD,1.06,6.91,2.01,1.42,47,skinport
StatTrak™ G3SG1 | Dream Glade (Well-Worn),USD,0.65,1.76,0.84,0.77,36,skinport
StatTrak™ G3SG1 | Flux (Factory New),USD,76.26,293.37,168.66,103.26,5,skinport
StatTrak™ G3SG1 | Flux (Field-Tested),USD,24.6,150.2,53.01,29.34,5,skinport
StatTrak™ G3SG1 | Flux (Minimal Wear),USD,36.85,242.65,92.88,46.0,4,skinport
StatTrak™ G3SG1 | High Seas (Battle-Scarred),USD,2.18,2.18,2.18,2.18,1,skinport
StatTrak™ G3SG1 | High Seas (Factory New),USD,7.97,35.2,15.35,11.98,8,skinport
StatTrak™ G3SG1 | High Seas (Field-Tested),USD,1.7,58.67,4.44,2.26,26,skinport
StatTrak™ G3SG1 | High Seas (Minimal Wear),USD,3.8,6.48,4.65,4.66,9,skinport
StatTrak™ G3SG1 | Hunter (Battle-Scarred),USD,0.15,0.66,0.46,0.66,32,skinport
StatTrak™ G3SG1 | Hunter (Factory New),USD,2.58,31.94,9.31,2.72,12,skinport
StatTrak™ G3SG1 | Hunter (Field-Tested),USD,0.2,7.19,0.63,0.25,35,skinport
StatTrak™ G3SG1 | Hunter (Minimal Wear),USD,0.5,1.7,0.88,0.54,7,skinport
StatTrak™ G3SG1 | Hunter (Well-Worn),USD,0.15,0.73,0.26,0.21,30,skinport
StatTrak™ G3SG1 | Keeping Tabs (Battle-Scarred),USD,1.01,1.26,1.09,1.04,4,skinport
StatTrak™ G3SG1 | Keeping Tabs (Factory New),USD,7.62,17.93,11.84,10.42,11,skinport
StatTrak™ G3SG1 | Keeping Tabs (Field-Tested),USD,1.21,3.52,2.11,1.83,34,skinport
StatTrak™ G3SG1 | Keeping Tabs (Minimal Wear),USD,4.59,4.59,4.59,4.59,1,skinport
StatTrak™ G3SG1 | Keeping Tabs (Well-Worn),USD,1.19,2.56,1.74,1.4,5,skinport
StatTrak™ G3SG1 | Murky (Factory New),USD,2.25,68.18,13.93,5.69,26,skinport
StatTrak™ G3SG1 | Murky (Field-Tested),USD,1.76,3.07,2.18,1.95,4,skinport
StatTrak™ G3SG1 | Murky (Minimal Wear),USD,1.27,5.63,2.44,1.94,19,skinport
StatTrak™ G3SG1 | Orange Crash (Battle-Scarred),USD,0.32,1.49,0.61,0.47,8,skinport
StatTrak™ G3SG1 | Orange Crash (Factory New),USD,1.33,12.83,3.65,1.97,22,skinport
StatTrak™ G3SG1 | Orange Crash (Field-Tested),USD,0.27,112.65,6.48,0.46,44,skinport
StatTrak™ G3SG1 | Orange Crash (Minimal Wear),USD,0.45,215.07,11.66,0.68,40,skinport
StatTrak™ G3SG1 | Orange Crash (Well-Worn),USD,0.35,14.34,6.22,1.65,10,skinport
StatTrak™ G3SG1 | Scavenger (Battle-Scarred),USD,0.94,2.91,1.55,1.42,31,skinport
StatTrak™ G3SG1 | Scavenger (Factory New),USD,2.96,14.07,5.63,4.71,11,skinport
StatTrak™ G3SG1 | Scavenger (Field-Tested),USD,0.83,53.39,7.6,1.19,53,skinport
StatTrak™ G3SG1 | Scavenger (Minimal Wear),USD,1.44,2.16,1.71,1.67,30,skinport
StatTrak™ G3SG1 | Scavenger (Well-Worn),USD,0.94,1.9,1.23,1.11,12,skinport
StatTrak™ G3SG1 | Stinger (Battle-Scarred),USD,1.81,2.3,2.11,2.16,7,skinport
StatTrak™ G3SG1 | Stinger (Factory New),USD,4.73,40.97,12.67,5.27,5,skinport
StatTrak™ G3SG1 | Stinger (Field-Tested),USD,1.53,31.85,3.67,2.16,21,skinport
StatTrak™ G3SG1 | Stinger (Minimal Wear),USD,2.35,7.25,3.39,2.83,8,skinport
StatTrak™ G3SG1 | Stinger (Well-Worn),USD,2.32,2.51,2.42,2.42,2,skinport
StatTrak™ G3SG1 | The Executioner (Battle-Scarred),USD,11.48,11.48,11.48,11.48,1,skinport
StatTrak™ G3SG1 | The Executioner (Field-Tested),USD,8.21,258.23,48.09,29.32,9,skinport
StatTrak™ G3SG1 | Ventilator (Factory New),USD,1.17,30.59,4.96,1.63,24,skinport
StatTrak™ G3SG1 | Ventilator (Field-Tested),USD,0.26,23.95,1.23,0.28,34,skinport
StatTrak™ G3SG1 | Ventilator (Minimal Wear),USD,0.35,8.91,0.79,0.59,41,skinport
StatTrak™ G3SG1 | Ventilator (Well-Worn),USD,0.27,1.62,0.84,0.87,18,skinport
StatTrak™ Galil AR | Akoben (Battle-Scarred),USD,0.39,1.24,0.52,0.43,17,skinport
StatTrak™ Galil AR | Akoben (Factory New),USD,3.86,39.42,10.68,5.64,7,skinport
StatTrak™ Galil AR | Akoben (Field-Tested),USD,0.45,1.16,0.54,0.48,61,skinport
StatTrak™ Galil AR | Akoben (Minimal Wear),USD,1.07,2.52,1.6,1.5,21,skinport
StatTrak™ Galil AR | Akoben (Well-Worn),USD,0.76,2.55,1.4,0.89,7,skinport
StatTrak™ Galil AR | Black Sand (Battle-Scarred),USD,0.4,12.32,1.35,0.47,20,skinport
StatTrak™ Galil AR | Black Sand (Factory New),USD,4.33,35.49,17.41,11.84,8,skinport
StatTrak™ Galil AR | Black Sand (Field-Tested),USD,0.48,16.64,1.43,0.6,37,skinport
StatTrak™ Galil AR | Black Sand (Minimal Wear),USD,0.87,4.12,2.63,2.83,8,skinport
