market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source,scraped_at
★ StatTrak™ Nomad Knife | Rust Coat (Well-Worn),USD,168.71,168.71,168.71,168.71,4,steam_market,2026-04-27T10:58:02.759026+00:00
★ Talon Knife | Boreal Forest (Well-Worn),USD,326.48,326.48,326.48,326.48,7,steam_market,2026-04-27T10:57:31.078191+00:00
★ StatTrak™ Survival Knife | Boreal Forest (Well-Worn),USD,113.04,113.04,113.04,113.04,4,steam_market,2026-04-27T10:58:02.759021+00:00
★ StatTrak™ Falchion Knife | Night (Well-Worn),USD,172.5,172.5,172.5,172.5,3,steam_market,2026-04-27T10:58:02.759017+00:00
★ Bowie Knife | Stained (Well-Worn),USD,126.35,126.35,126.35,126.35,8,steam_market,2026-04-27T10:58:05.076111+00:00
★ M9 Bayonet | Scorched (Well-Worn),USD,577.0,577.0,577.0,577.0,2,steam_market,2026-04-27T10:58:05.076125+00:00
★ Flip Knife | Night (Well-Worn),USD,208.32,208.32,208.32,208.32,5,steam_market,2026-04-27T10:58:05.076115+00:00
★ StatTrak™ Talon Knife | Night Stripe (Well-Worn),USD,489.27,489.27,489.27,489.27,1,steam_market,2026-04-27T10:58:05.076121+00:00
★ Falchion Knife | Rust Coat (Well-Worn),USD,117.0,117.0,117.0,117.0,4,steam_market,2026-04-27T10:58:05.076129+00:00
★ Ursus Knife | Rust Coat (Well-Worn),USD,95.0,95.0,95.0,95.0,8,steam_market,2026-04-27T10:57:33.287343+00:00
★ Stiletto Knife | Damascus Steel (Well-Worn),USD,286.66,286.66,286.66,286.66,6,steam_market,2026-04-27T10:58:09.382529+00:00
★ Navaja Knife | Scorched (Well-Worn),USD,66.63,66.63,66.63,66.63,13,steam_market,2026-04-27T10:57:36.198689+00:00
★ StatTrak™ Butterfly Knife | Safari Mesh (Well-Worn),USD,694.97,694.97,694.97,694.97,1,steam_market,2026-04-27T10:57:36.198710+00:00
★ StatTrak™ Navaja Knife | Urban Masked (Well-Worn),USD,119.0,119.0,119.0,119.0,2,steam_market,2026-04-27T10:57:36.198713+00:00
★ Ursus Knife | Stained (Well-Worn),USD,129.23,129.23,129.23,129.23,9,steam_market,2026-04-27T10:58:11.805912+00:00
★ Classic Knife | Forest DDPAT (Well-Worn),USD,128.28,128.28,128.28,128.28,6,steam_market,2026-04-27T10:58:11.805918+00:00
★ Bowie Knife | Forest DDPAT (Well-Worn),USD,96.53,96.53,96.53,96.53,5,steam_market,2026-04-27T10:57:43.966171+00:00
★ Nomad Knife | Blue Steel (Well-Worn),USD,210.99,210.99,210.99,210.99,10,steam_market,2026-04-27T10:57:43.966145+00:00
★ Gut Knife | Lore (Well-Worn),USD,143.75,143.75,143.75,143.75,7,steam_market,2026-04-27T10:57:41.971228+00:00
★ Huntsman Knife | Lore (Well-Worn),USD,159.5,159.5,159.5,159.5,15,steam_market,2026-04-27T10:57:41.971234+00:00
★ StatTrak™ Shadow Daggers | Black Laminate (Well-Worn),USD,79.07,79.07,79.07,79.07,10,steam_market,2026-04-27T10:58:21.495503+00:00
★ Bayonet | Safari Mesh (Well-Worn),USD,202.49,202.49,202.49,202.49,3,steam_market,2026-04-27T10:57:41.971200+00:00
★ StatTrak™ Bowie Knife | Stained (Well-Worn),USD,181.62,181.62,181.62,181.62,1,steam_market,2026-04-27T10:57:41.971217+00:00
★ Shadow Daggers | Scorched (Well-Worn),USD,85.0,85.0,85.0,85.0,6,steam_market,2026-04-27T10:57:41.971222+00:00
★ Bowie Knife | Scorched (Well-Worn),USD,102.25,102.25,102.25,102.25,10,steam_market,2026-04-27T10:58:14.310656+00:00
★ StatTrak™ Bayonet | Ultraviolet (Well-Worn),USD,309.58,309.58,309.58,309.58,2,steam_market,2026-04-27T10:57:47.194740+00:00
★ StatTrak™ Paracord Knife | Night Stripe (Well-Worn),USD,105.77,105.77,105.77,105.77,3,steam_market,2026-04-27T10:57:47.194744+00:00
★ StatTrak™ Butterfly Knife | Urban Masked (Well-Worn),USD,805.0,805.0,805.0,805.0,3,steam_market,2026-04-27T10:57:47.194755+00:00
★ Gut Knife | Autotronic (Well-Worn),USD,183.69,183.69,183.69,183.69,6,steam_market,2026-04-27T10:57:49.249328+00:00
★ Bayonet | Damascus Steel (Well-Worn),USD,398.64,398.64,398.64,398.64,6,steam_market,2026-04-27T10:57:49.249338+00:00
★ Karambit | Safari Mesh (Well-Worn),USD,631.83,631.83,631.83,631.83,3,steam_market,2026-04-27T10:57:49.249349+00:00
★ StatTrak™ Gut Knife | Forest DDPAT (Well-Worn),USD,146.92,146.92,146.92,146.92,3,steam_market,2026-04-27T10:57:49.249351+00:00
★ StatTrak™ Falchion Knife | Scorched (Well-Worn),USD,133.26,133.26,133.26,133.26,1,steam_market,2026-04-27T10:57:49.249353+00:00
★ StatTrak™ Falchion Knife | Blue Steel (Well-Worn),USD,345.0,345.0,345.0,345.0,1,steam_market,2026-04-27T10:57:49.249355+00:00
★ Falchion Knife | Damascus Steel (Well-Worn),USD,154.99,154.99,154.99,154.99,8,steam_market,2026-04-27T10:57:53.043052+00:00
★ StatTrak™ Stiletto Knife | Damascus Steel (Well-Worn),USD,290.0,290.0,290.0,290.0,3,steam_market,2026-04-27T10:57:53.043084+00:00
★ StatTrak™ M9 Bayonet | Scorched (Well-Worn),USD,679.07,679.07,679.07,679.07,1,steam_market,2026-04-27T10:57:53.043092+00:00
★ M9 Bayonet | Autotronic (Well-Worn),USD,1556.11,1556.11,1556.11,1556.11,3,steam_market,2026-04-27T10:57:53.043097+00:00
★ Skeleton Knife | Damascus Steel (Well-Worn),USD,349.23,349.23,349.23,349.23,6,steam_market,2026-04-27T10:57:53.043115+00:00
★ StatTrak™ Classic Knife | Blue Steel (Well-Worn),USD,216.0,216.0,216.0,216.0,5,steam_market,2026-04-27T10:58:14.310664+00:00
★ StatTrak™ Nomad Knife | Ultraviolet (Well-Worn),USD,219.51,219.51,219.51,219.51,4,steam_market,2026-04-27T10:58:14.310673+00:00
★ StatTrak™ Gut Knife | Black Laminate (Well-Worn),USD,125.58,125.58,125.58,125.58,6,steam_market,2026-04-27T10:58:21.495498+00:00
★ Nomad Knife | Case Hardened (Well-Worn),USD,230.0,230.0,230.0,230.0,20,steam_market,2026-04-27T10:57:55.090366+00:00
★ Bowie Knife | Blue Steel (Well-Worn),USD,150.0,150.0,150.0,150.0,8,steam_market,2026-04-27T10:57:55.090372+00:00
★ Falchion Knife | Scorched (Well-Worn),USD,105.77,105.77,105.77,105.77,8,steam_market,2026-04-27T10:58:21.495492+00:00
★ Kukri Knife | Safari Mesh (Well-Worn),USD,69.0,69.0,69.0,69.0,26,steam_market,2026-04-27T10:57:55.090385+00:00
★ StatTrak™ Kukri Knife | Stained (Well-Worn),USD,117.01,117.01,117.01,117.01,7,steam_market,2026-04-27T10:58:23.535444+00:00
★ Falchion Knife | Case Hardened (Well-Worn),USD,198.35,198.35,198.35,198.35,25,steam_market,2026-04-27T10:57:55.090395+00:00
★ Huntsman Knife | Boreal Forest (Well-Worn),USD,113.04,113.04,113.04,113.04,4,steam_market,2026-04-27T10:57:58.261152+00:00
★ StatTrak™ Bowie Knife | Scorched (Well-Worn),USD,152.11,152.11,152.11,152.11,5,steam_market,2026-04-27T10:57:58.261172+00:00
★ StatTrak™ Shadow Daggers | Freehand (Well-Worn),USD,138.84,138.84,138.84,138.84,3,steam_market,2026-04-27T10:57:58.261176+00:00
★ StatTrak™ Ursus Knife | Scorched (Well-Worn),USD,155.13,155.13,155.13,155.13,2,steam_market,2026-04-27T10:57:58.261178+00:00
★ StatTrak™ Talon Knife | Case Hardened (Well-Worn),USD,1102.82,1102.82,1102.82,1102.82,2,steam_market,2026-04-27T10:57:58.261181+00:00
★ StatTrak™ Gut Knife | Crimson Web (Well-Worn),USD,332.92,332.92,332.92,332.92,3,steam_market,2026-04-27T10:57:58.261183+00:00
★ M9 Bayonet | Lore (Well-Worn),USD,856.0,856.0,856.0,856.0,2,steam_market,2026-04-27T10:57:58.261186+00:00
★ Butterfly Knife | Night (Well-Worn),USD,851.0,851.0,851.0,851.0,4,steam_market,2026-04-27T10:58:02.759001+00:00
★ Huntsman Knife | Night (Well-Worn),USD,138.0,138.0,138.0,138.0,5,steam_market,2026-04-27T10:58:02.759036+00:00
★ Classic Knife | Crimson Web (Well-Worn),USD,345.0,345.0,345.0,345.0,9,steam_market,2026-04-27T10:58:02.759040+00:00
★ Shadow Daggers | Crimson Web (Well-Worn),USD,98.0,98.0,98.0,98.0,10,steam_market,2026-04-27T10:58:05.076078+00:00
★ Bayonet | Stained (Well-Worn),USD,247.18,247.18,247.18,247.18,11,steam_market,2026-04-27T10:58:05.076097+00:00
★ M9 Bayonet | Boreal Forest (Well-Worn),USD,468.01,468.01,468.01,468.01,4,steam_market,2026-04-27T10:58:05.076102+00:00
★ StatTrak™ Talon Knife | Boreal Forest (Well-Worn),USD,358.42,358.42,358.42,358.42,2,steam_market,2026-04-27T10:58:05.076107+00:00
★ Bayonet | Autotronic (Well-Worn),USD,396.65,396.65,396.65,396.65,8,steam_market,2026-04-27T10:58:07.174952+00:00
★ Bayonet | Blue Steel (Well-Worn),USD,343.91,343.91,343.91,343.91,8,steam_market,2026-04-27T10:58:07.174990+00:00
★ Falchion Knife | Night (Well-Worn),USD,129.26,129.26,129.26,129.26,8,steam_market,2026-04-27T10:58:07.175007+00:00
★ StatTrak™ Shadow Daggers | Scorched (Well-Worn),USD,115.0,115.0,115.0,115.0,2,steam_market,2026-04-27T10:58:07.175015+00:00
★ Kukri Knife | Stained (Well-Worn),USD,104.13,104.13,104.13,104.13,35,steam_market,2026-04-27T10:58:07.175056+00:00
★ StatTrak™ Classic Knife | Crimson Web (Well-Worn),USD,595.06,595.06,595.06,595.06,1,steam_market,2026-04-27T10:58:09.382511+00:00
★ Navaja Knife | Damascus Steel (Well-Worn),USD,78.39,78.39,78.39,78.39,12,steam_market,2026-04-27T10:58:09.382525+00:00
★ StatTrak™ Navaja Knife | Case Hardened (Well-Worn),USD,204.96,204.96,204.96,204.96,3,steam_market,2026-04-27T10:58:09.382527+00:00
★ Talon Knife | Rust Coat (Well-Worn),USD,425.5,425.5,425.5,425.5,8,steam_market,2026-04-27T10:58:11.805856+00:00
★ Shadow Daggers | Ultraviolet (Well-Worn),USD,79.5,79.5,79.5,79.5,11,steam_market,2026-04-27T10:58:11.805886+00:00
★ Shadow Daggers | Blue Steel (Well-Worn),USD,87.78,87.78,87.78,87.78,8,steam_market,2026-04-27T10:58:11.805895+00:00
★ StatTrak™ Kukri Knife | Case Hardened (Well-Worn),USD,188.98,188.98,188.98,188.98,18,steam_market,2026-04-27T10:58:11.805901+00:00
★ Karambit | Ultraviolet (Well-Worn),USD,747.5,747.5,747.5,747.5,4,steam_market,2026-04-27T10:58:11.805907+00:00
★ Bowie Knife | Night (Well-Worn),USD,100.0,100.0,100.0,100.0,6,steam_market,2026-04-27T10:58:11.805924+00:00
★ Karambit | Case Hardened (Well-Worn),USD,1077.5,1077.5,1077.5,1077.5,12,steam_market,2026-04-27T10:58:11.805930+00:00
★ Survival Knife | Urban Masked (Well-Worn),USD,85.95,85.95,85.95,85.95,17,steam_market,2026-04-27T10:58:11.805936+00:00
★ Skeleton Knife | Crimson Web (Well-Worn),USD,454.31,454.31,454.31,454.31,9,steam_market,2026-04-27T10:58:14.310624+00:00
★ Gut Knife | Forest DDPAT (Well-Worn),USD,85.92,85.92,85.92,85.92,5,steam_market,2026-04-27T10:58:14.310646+00:00
★ M9 Bayonet | Black Laminate (Well-Worn),USD,819.04,819.04,819.04,819.04,3,steam_market,2026-04-27T10:58:14.310650+00:00
★ StatTrak™ Falchion Knife | Forest DDPAT (Well-Worn),USD,136.75,136.75,136.75,136.75,2,steam_market,2026-04-27T10:58:14.310667+00:00
★ Skeleton Knife | Scorched (Well-Worn),USD,206.69,206.69,206.69,206.69,5,steam_market,2026-04-27T10:58:14.310670+00:00
★ Survival Knife | Case Hardened (Well-Worn),USD,143.55,143.55,143.55,143.55,28,steam_market,2026-04-27T10:58:19.452338+00:00
★ Shadow Daggers | Freehand (Well-Worn),USD,89.4,89.4,89.4,89.4,13,steam_market,2026-04-27T10:58:19.452350+00:00
★ Gut Knife | Black Laminate (Well-Worn),USD,90.0,90.0,90.0,90.0,23,steam_market,2026-04-27T10:58:17.309574+00:00
★ Talon Knife | Urban Masked (Well-Worn),USD,345.17,345.17,345.17,345.17,3,steam_market,2026-04-27T10:58:19.452299+00:00
★ StatTrak™ Nomad Knife | Case Hardened (Well-Worn),USD,376.16,376.16,376.16,376.16,10,steam_market,2026-04-27T10:58:19.452329+00:00
★ StatTrak™ Nomad Knife | Stained (Well-Worn),USD,209.9,209.9,209.9,209.9,4,steam_market,2026-04-27T10:58:19.452362+00:00
★ Bayonet | Scorched (Well-Worn),USD,230.0,230.0,230.0,230.0,3,steam_market,2026-04-27T10:58:19.452370+00:00
★ StatTrak™ Gut Knife | Blue Steel (Well-Worn),USD,174.36,174.36,174.36,174.36,1,steam_market,2026-04-27T10:58:19.452377+00:00
★ Kukri Knife | Boreal Forest (Well-Worn),USD,70.3,70.3,70.3,70.3,29,steam_market,2026-04-27T10:58:21.495484+00:00
★ Navaja Knife | Case Hardened (Well-Worn),USD,113.55,113.55,113.55,113.55,20,steam_market,2026-04-27T10:58:21.495516+00:00
★ Huntsman Knife | Autotronic (Well-Worn),USD,176.23,176.23,176.23,176.23,10,steam_market,2026-04-27T10:58:25.704138+00:00
★ Survival Knife | Blue Steel (Well-Worn),USD,107.94,107.94,107.94,107.94,18,steam_market,2026-04-27T10:58:25.704132+00:00
★ Paracord Knife | Crimson Web (Well-Worn),USD,133.26,133.26,133.26,133.26,14,steam_market,2026-04-27T10:58:23.535410+00:00
★ StatTrak™ Survival Knife | Blue Steel (Well-Worn),USD,149.0,149.0,149.0,149.0,4,steam_market,2026-04-27T10:58:25.704144+00:00
★ Bowie Knife | Case Hardened (Well-Worn),USD,234.0,234.0,234.0,234.0,17,steam_market,2026-04-27T10:58:25.704079+00:00
★ Survival Knife | Night Stripe (Well-Worn),USD,77.2,77.2,77.2,77.2,13,steam_market,2026-04-27T10:58:23.535427+00:00
★ Paracord Knife | Ultraviolet (Well-Worn),USD,96.5,96.5,96.5,96.5,17,steam_market,2026-04-27T10:58:23.535433+00:00
★ Paracord Knife | Urban Masked (Well-Worn),USD,93.57,93.57,93.57,93.57,14,steam_market,2026-04-27T10:58:25.704125+00:00
★ M9 Bayonet | Forest DDPAT (Well-Worn),USD,528.93,528.93,528.93,528.93,3,steam_market,2026-04-27T10:58:23.535450+00:00
★ StatTrak™ Survival Knife | Rust Coat (Well-Worn),USD,107.65,107.65,107.65,107.65,4,steam_market,2026-04-27T10:58:25.704110+00:00
★ Talon Knife | Case Hardened (Well-Worn),USD,562.65,562.65,562.65,562.65,14,steam_market,2026-04-27T10:58:25.704118+00:00
★ Flip Knife | Scorched (Well-Worn),USD,180.0,180.0,180.0,180.0,4,steam_market,2026-04-27T10:58:25.704150+00:00
★ Huntsman Knife | Blue Steel (Well-Worn),USD,165.76,165.76,165.76,165.76,10,steam_market,2026-04-27T10:58:27.918102+00:00
★ Kukri Knife | Forest DDPAT (Well-Worn),USD,73.34,73.34,73.34,73.34,37,steam_market,2026-04-27T10:58:25.704161+00:00
★ Paracord Knife | Forest DDPAT (Well-Worn),USD,74.52,74.52,74.52,74.52,11,steam_market,2026-04-27T10:58:27.918123+00:00
★ Gut Knife | Ultraviolet (Well-Worn),USD,115.71,115.71,115.71,115.71,10,steam_market,2026-04-27T10:58:27.918127+00:00
★ Falchion Knife | Stained (Well-Worn),USD,124.25,124.25,124.25,124.25,12,steam_market,2026-04-27T10:58:27.918130+00:00
★ Bayonet | Black Laminate (Well-Worn),USD,231.69,231.69,231.69,231.69,13,steam_market,2026-04-27T10:58:27.918132+00:00
★ Paracord Knife | Case Hardened (Well-Worn),USD,163.92,163.92,163.92,163.92,36,steam_market,2026-04-27T10:58:27.918134+00:00
★ Navaja Knife | Ultraviolet (Well-Worn),USD,78.2,78.2,78.2,78.2,19,steam_market,2026-04-27T10:58:27.918138+00:00
★ StatTrak™ Paracord Knife | Ultraviolet (Well-Worn),USD,118.23,118.23,118.23,118.23,8,steam_market,2026-04-27T10:58:27.918140+00:00
★ Butterfly Knife | Black Laminate (Well-Worn),USD,869.49,869.49,869.49,869.49,11,steam_market,2026-04-27T10:58:27.918143+00:00
★ Flip Knife | Bright Water (Well-Worn),USD,212.8,212.8,212.8,212.8,2,steam_market,2026-04-27T10:58:27.918147+00:00
★ Navaja Knife | Boreal Forest (Well-Worn),USD,65.98,65.98,65.98,65.98,13,steam_market,2026-04-27T10:58:30.206637+00:00
★ Kukri Knife | Night Stripe (Well-Worn),USD,80.32,80.32,80.32,80.32,24,steam_market,2026-04-27T10:58:30.206659+00:00
★ Navaja Knife | Night Stripe (Well-Worn),USD,74.75,74.75,74.75,74.75,7,steam_market,2026-04-27T10:58:30.206662+00:00
★ Flip Knife | Rust Coat (Battle-Scarred),USD,166.15,166.15,166.15,166.15,12,steam_market,2026-04-27T10:58:34.497708+00:00
★ Shadow Daggers | Lore (Battle-Scarred),USD,85.71,85.71,85.71,85.71,37,steam_market,2026-04-27T10:58:34.497738+00:00
★ Falchion Knife | Rust Coat (Battle-Scarred),USD,91.24,91.24,91.24,91.24,63,steam_market,2026-04-27T10:58:34.497746+00:00
★ StatTrak™ Talon Knife | Stained (Battle-Scarred),USD,477.48,477.48,477.48,477.48,1,steam_market,2026-04-27T10:58:34.497753+00:00
★ Kukri Knife | Blue Steel (Battle-Scarred),USD,128.41,128.41,128.41,128.41,25,steam_market,2026-04-27T10:58:34.497759+00:00
★ Stiletto Knife | Blue Steel (Battle-Scarred),USD,310.5,310.5,310.5,310.5,9,steam_market,2026-04-27T10:58:34.497766+00:00
★ Flip Knife | Scorched (Battle-Scarred),USD,180.79,180.79,180.79,180.79,2,steam_market,2026-04-27T10:58:34.497772+00:00
★ StatTrak™ Falchion Knife | Autotronic (Battle-Scarred),USD,178.17,178.17,178.17,178.17,7,steam_market,2026-04-27T10:58:34.497780+00:00
★ Nomad Knife | Case Hardened (Battle-Scarred),USD,257.42,257.42,257.42,257.42,22,steam_market,2026-04-27T11:03:09.166680+00:00
★ Ursus Knife | Rust Coat (Battle-Scarred),USD,88.91,88.91,88.91,88.91,67,steam_market,2026-04-27T10:58:34.497794+00:00
★ Huntsman Knife | Rust Coat (Battle-Scarred),USD,85.42,85.42,85.42,85.42,80,steam_market,2026-04-27T10:58:36.961915+00:00
★ Bowie Knife | Rust Coat (Battle-Scarred),USD,80.5,80.5,80.5,80.5,77,steam_market,2026-04-27T10:58:36.961945+00:00
★ StatTrak™ Stiletto Knife | Forest DDPAT (Battle-Scarred),USD,193.03,193.03,193.03,193.03,2,steam_market,2026-04-27T10:58:36.961954+00:00
★ Nomad Knife | Stained (Battle-Scarred),USD,185.38,185.38,185.38,185.38,12,steam_market,2026-04-27T10:58:36.961960+00:00
★ Karambit | Bright Water (Battle-Scarred),USD,836.39,836.39,836.39,836.39,1,steam_market,2026-04-27T10:58:36.961966+00:00
★ StatTrak™ Shadow Daggers | Safari Mesh (Battle-Scarred),USD,145.45,145.45,145.45,145.45,1,steam_market,2026-04-27T10:58:36.961972+00:00
★ Karambit | Night (Battle-Scarred),USD,842.43,842.43,842.43,842.43,2,steam_market,2026-04-27T10:58:36.961977+00:00
★ StatTrak™ Gut Knife | Freehand (Battle-Scarred),USD,431.76,431.76,431.76,431.76,2,steam_market,2026-04-27T10:58:36.961983+00:00
★ StatTrak™ Falchion Knife | Blue Steel (Battle-Scarred),USD,287.3,287.3,287.3,287.3,1,steam_market,2026-04-27T10:58:36.961991+00:00
★ StatTrak™ Shadow Daggers | Boreal Forest (Battle-Scarred),USD,346.06,346.06,346.06,346.06,3,steam_market,2026-04-27T10:58:36.961998+00:00
★ M9 Bayonet | Damascus Steel (Battle-Scarred),USD,1000.0,1000.0,1000.0,1000.0,1,steam_market,2026-04-27T10:59:10.619264+00:00
★ StatTrak™ M9 Bayonet | Boreal Forest (Battle-Scarred),USD,1269.51,1269.51,1269.51,1269.51,2,steam_market,2026-04-27T10:59:08.195805+00:00
★ StatTrak™ Talon Knife | Case Hardened (Battle-Scarred),USD,1520.69,1520.69,1520.69,1520.69,1,steam_market,2026-04-27T11:00:08.926115+00:00
★ StatTrak™ Flip Knife | Freehand (Battle-Scarred),USD,238.01,238.01,238.01,238.01,1,steam_market,2026-04-27T10:58:39.771429+00:00
★ Bayonet | Safari Mesh (Battle-Scarred),USD,204.89,204.89,204.89,204.89,2,steam_market,2026-04-27T11:00:08.926084+00:00
★ Huntsman Knife | Urban Masked (Battle-Scarred),USD,117.32,117.32,117.32,117.32,6,steam_market,2026-04-27T10:58:39.771437+00:00
★ StatTrak™ Ursus Knife | Boreal Forest (Battle-Scarred),USD,121.69,121.69,121.69,121.69,2,steam_market,2026-04-27T10:58:39.771441+00:00
★ StatTrak™ Gut Knife | Lore (Battle-Scarred),USD,239.86,239.86,239.86,239.86,3,steam_market,2026-04-27T11:00:08.926124+00:00
★ StatTrak™ Survival Knife | Stained (Battle-Scarred),USD,115.71,115.71,115.71,115.71,4,steam_market,2026-04-27T10:58:39.771465+00:00
★ StatTrak™ Bowie Knife | Forest DDPAT (Battle-Scarred),USD,138.0,138.0,138.0,138.0,3,steam_market,2026-04-27T10:58:39.771469+00:00
★ StatTrak™ Karambit | Autotronic (Battle-Scarred),USD,1792.09,1792.09,1792.09,1792.09,1,steam_market,2026-04-27T11:00:08.926154+00:00
★ StatTrak™ Paracord Knife | Case Hardened (Battle-Scarred),USD,195.99,195.99,195.99,195.99,3,steam_market,2026-04-27T11:00:08.926135+00:00
★ StatTrak™ Navaja Knife | Safari Mesh (Battle-Scarred),USD,118.99,118.99,118.99,118.99,2,steam_market,2026-04-27T11:00:08.926130+00:00
★ StatTrak™ Navaja Knife | Damascus Steel (Battle-Scarred),USD,130.69,130.69,130.69,130.69,1,steam_market,2026-04-27T11:00:08.926141+00:00
★ StatTrak™ Flip Knife | Forest DDPAT (Battle-Scarred),USD,239.6,239.6,239.6,239.6,3,steam_market,2026-04-27T11:00:06.353970+00:00
★ StatTrak™ Flip Knife | Black Laminate (Battle-Scarred),USD,214.48,214.48,214.48,214.48,1,steam_market,2026-04-27T10:59:08.195876+00:00
★ Shadow Daggers | Crimson Web (Battle-Scarred),USD,102.0,102.0,102.0,102.0,5,steam_market,2026-04-27T10:59:08.195883+00:00
★ Karambit | Crimson Web (Battle-Scarred),USD,908.45,908.45,908.45,908.45,3,steam_market,2026-04-27T11:00:08.926148+00:00
★ StatTrak™ Navaja Knife | Crimson Web (Battle-Scarred),USD,141.45,141.45,141.45,141.45,2,steam_market,2026-04-27T10:58:43.008320+00:00
★ StatTrak™ Bayonet | Night (Battle-Scarred),USD,249.82,249.82,249.82,249.82,4,steam_market,2026-04-27T10:58:43.008322+00:00
★ StatTrak™ Bowie Knife | Safari Mesh (Battle-Scarred),USD,144.0,144.0,144.0,144.0,3,steam_market,2026-04-27T10:58:45.880295+00:00
★ Ursus Knife | Damascus Steel (Battle-Scarred),USD,165.43,165.43,165.43,165.43,4,steam_market,2026-04-27T10:58:45.880328+00:00
★ StatTrak™ Nomad Knife | Boreal Forest (Battle-Scarred),USD,178.1,178.1,178.1,178.1,3,steam_market,2026-04-27T10:59:42.714130+00:00
★ Flip Knife | Lore (Battle-Scarred),USD,230.0,230.0,230.0,230.0,10,steam_market,2026-04-27T11:00:13.466874+00:00
